POSTED_BY,UNDER_CONSTRUCTION,RERA,BHK_NO.,BHK_OR_RK,SQUARE_FT,READY_TO_MOVE,RESALE,TARGET(PRICE_IN_LACS)
0,0,0,2,1,950.0805153,1,1,29.5
0,0,0,3,1,1340.388007,1,1,38.0
1,0,1,3,1,3061.536892,1,1,300.0
1,0,0,3,1,2060.015107,1,1,600.0
0,0,0,2,1,1006.289308,1,1,27.2
1,1,1,2,1,1325.966851,0,0,120.0
1,1,1,1,1,731.0475912,0,1,100.0
1,0,0,2,1,950.0351865,1,1,81.0
1,0,1,1,1,610.0217865000001,1,1,98.0
0,0,0,2,1,1230.198854,1,1,73.0
0,0,1,1,1,750.0,1,1,18.0
1,1,0,2,1,857.1428571,0,1,30.0
0,0,1,4,1,4100.761570000001,1,1,210.0
1,0,0,4,1,2949.852507,1,1,180.0
1,1,1,1,1,454.97686560000005,0,0,76.7
1,0,1,2,1,475.070555,1,1,20.2
0,0,0,3,1,1775.271512,1,1,85.0
0,0,0,2,1,1160.019069,1,1,73.0
0,0,0,2,1,1079.310345,1,1,62.6
1,0,0,3,1,1610.057345,1,1,73.0
1,0,1,3,1,1735.316552,1,1,91.0
0,0,0,2,1,1138.147567,1,1,58.0
0,0,0,1,1,630.0438907,1,1,44.5
0,0,1,2,1,1155.226022,1,1,48.3
0,0,0,2,1,1165.1816310000002,1,1,34.0
0,0,1,1,1,543.5630689,1,1,20.9
1,0,1,1,1,716.2297665,1,1,100.0
1,0,0,2,1,963.1728045,1,1,51.0
1,0,1,2,1,1224.860124,1,1,81.0
1,1,1,2,1,1092.436975,0,1,130.0
1,0,0,1,1,619.0800471,1,1,100.0
1,0,0,2,1,960.170697,1,1,27.0
0,0,0,3,1,1665.186501,1,1,75.0
0,0,0,2,1,1000.0,1,1,48.0
0,0,0,2,1,929.0226682,1,1,50.0
1,1,1,2,1,1022.399851,0,1,220.0
0,0,1,2,1,1019.084677,1,1,55.0
0,0,0,2,1,1314.800902,1,1,35.0
0,0,0,2,1,899.8875141000001,1,1,32.0
1,0,1,2,1,1294.964029,1,1,73.8
1,0,1,2,1,700.0030435,1,1,230.0
1,0,0,1,1,480.0529714,1,1,29.0
1,1,1,2,1,1225.086853,0,1,67.0
1,0,0,2,1,1100.173712,1,1,38.0
1,0,1,3,1,1157.894737,1,0,110.0
0,0,0,2,1,648.1036966,1,1,27.0
0,0,1,2,1,587.9208978999999,1,1,11.0
0,0,0,2,1,1000.0,1,1,35.0
1,0,1,1,1,719.9576496000001,1,1,68.0
0,0,0,3,1,1325.478645,1,1,36.0
1,0,0,1,1,625.0,1,1,25.0
0,0,0,2,1,909.9181074,1,1,40.0
1,0,1,2,1,1020.176831,1,1,45.0
1,0,0,4,1,3840.035109,1,1,1400.0
0,0,0,1,1,511.0336818,1,1,22.0
1,0,1,3,1,1200.0,1,1,24.0
1,0,0,3,1,1643.7742050000002,1,1,1320.0
1,0,0,3,1,1857.064018,1,1,67.3
1,0,1,3,1,1555.512347,1,1,160.0
1,0,1,2,1,1124.974432,1,1,110.0
0,0,1,2,1,1200.120012,1,1,80.0
0,0,0,3,1,1695.2488050000002,1,1,60.3
1,0,0,2,1,1338.2402140000002,1,1,160.0
0,0,0,2,1,1299.18337,1,1,35.0
1,0,0,3,1,1447.963801,1,1,80.0
0,0,0,2,1,950.209046,1,1,25.0
1,0,1,2,1,1445.85726,1,1,70.5
0,0,0,3,1,1410.437236,1,1,40.0
1,0,0,3,1,2000.0,1,1,1300.0
0,0,0,4,1,2500.0,1,1,350.0
0,0,0,2,1,1069.900143,1,1,30.0
0,0,0,3,1,1525.010167,1,1,75.0
0,0,1,3,1,1579.970831,1,1,32.5
1,0,0,3,1,1500.0,1,1,120.0
0,0,1,4,1,2366.666667,1,1,78.1
0,0,0,2,1,900.090009,1,1,30.0
1,0,0,3,1,3498.098859,1,1,690.0
0,0,1,1,1,584.8680936000001,1,1,23.5
1,0,1,3,1,2275.1403,1,1,150.0
0,0,0,2,1,1360.081605,1,1,40.0
0,0,0,3,1,1715.94509,1,1,65.0
0,0,0,2,1,1000.0,1,1,75.0
1,1,0,2,1,1174.934726,0,1,58.5
2,1,1,2,1,1165.892099,0,0,57.7
1,0,0,2,1,1262.907659,1,1,170.0
1,0,1,2,1,1040.068201,1,1,61.0
1,0,0,2,1,1100.038825,1,1,85.0
1,0,1,2,1,1239.473684,1,1,47.1
0,0,0,2,1,968.6866411,1,1,43.0
1,1,0,2,1,980.1009801,0,1,33.0
0,0,0,1,1,700.097688,1,1,21.5
2,1,1,1,1,565.1302605000001,0,0,14.1
0,0,0,1,1,344.4756315,1,1,13.5
1,1,0,2,1,723.0851633999999,0,1,54.0
0,0,0,3,1,1250.0,1,1,32.0
0,0,0,2,1,840.1453223999999,1,1,18.5
1,0,0,4,1,5092.00324,1,1,440.0
0,0,0,2,1,759.9901937000001,1,1,31.0
1,1,1,3,1,1410.029499,0,1,47.8
1,0,0,3,1,1340.083383,1,1,180.0
0,0,0,1,1,786.163522,1,1,35.0
1,0,0,3,1,1596.715328,1,1,35.0
1,0,1,3,1,1073.1916720000002,1,1,200.0
0,1,1,3,1,1578.947368,0,1,150.0
1,1,1,2,1,633.2533013,0,0,63.3
1,0,0,2,1,1084.864392,1,1,62.0
1,0,1,3,1,1649.52381,1,1,86.6
1,1,1,2,1,754.7169811000001,0,1,120.0
1,0,1,3,1,1476.01476,1,1,180.0
2,1,1,2,1,381.7768947,0,0,26.9
0,0,0,2,1,1100.244499,1,1,31.5
1,0,1,2,1,1211.680601,1,1,100.0
1,0,0,4,1,2014.189988,1,1,51.1
1,0,0,3,1,1390.02453,1,1,85.0
0,0,0,2,1,1250.0,1,1,93.0
1,0,0,3,1,1700.060716,1,1,84.0
1,0,0,3,1,2400.0,1,1,120.0
1,0,0,2,1,1273.133376,1,1,39.9
1,1,1,2,1,449.41800369999993,0,0,100.0
0,0,0,3,1,1295.336788,1,1,40.0
1,1,1,2,1,1100.110011,0,1,80.0
1,1,1,3,1,1857.142857,0,1,130.0
1,0,0,3,1,1086.229947,1,1,130.0
1,0,1,3,1,1293.103448,1,1,36.0
2,0,1,2,1,1173.156587,1,0,70.8
0,0,0,2,1,1250.0,1,1,18.0
1,0,0,2,1,1130.311615,1,1,39.9
1,1,0,2,1,1100.052383,0,1,42.0
1,1,1,2,1,527.0092227,0,1,100.0
0,0,0,2,1,800.0,1,1,40.0
1,0,0,5,1,2889.0450530000003,1,1,370.0
0,0,0,3,1,1200.192031,1,1,50.0
1,1,1,3,1,1850.029522,0,1,94.0
1,0,1,3,1,1944.981732,1,1,90.5
1,0,0,3,1,1500.205508,1,1,73.0
1,0,0,2,1,980.0718719,1,1,90.0
1,0,1,3,1,1350.007105,1,1,95.0
1,0,0,1,1,350.0093336,1,1,75.0
1,0,0,2,1,1214.697844,1,1,200.0
1,0,0,2,1,1305.158484,1,1,63.0
0,0,0,3,1,1700.111483,1,1,61.0
0,0,0,2,1,900.090009,1,1,50.0
1,0,0,1,1,575.0,1,1,46.0
0,0,0,3,1,1237.815256,1,1,80.0
1,0,1,3,1,1850.0,1,1,59.2
1,1,1,2,1,668.9282812999999,0,0,140.0
1,0,1,2,1,977.9614325,1,1,71.0
0,0,0,2,1,905.192949,1,1,38.0
0,0,0,3,1,1050.080775,1,1,78.0
0,0,0,2,1,949.7964722000002,1,1,35.0
0,0,0,3,1,1100.086281,1,1,51.0
1,0,0,3,1,1912.557397,1,1,95.8
1,0,0,3,1,1478.373144,1,1,45.8
1,1,1,2,1,1200.051066,0,1,94.0
0,0,0,3,1,1230.228471,1,1,56.0
0,0,0,3,1,1615.034503,1,1,110.0
1,0,0,3,1,1836.158192,1,1,130.0
1,0,1,3,1,1373.78183,1,1,43.7
1,0,1,2,1,1374.200872,1,1,230.0
0,0,0,2,1,1201.201201,1,1,32.0
1,0,1,2,1,1048.148148,1,1,28.3
1,0,0,5,1,7500.0,1,1,6900.0
1,1,1,2,1,1296.701516,0,1,160.0
0,0,0,1,1,740.0555042000001,1,1,16.0
1,0,0,2,1,1000.0,1,1,100.0
1,0,1,2,1,750.032329,1,1,58.0
1,0,1,2,1,915.1921904,1,1,30.0
0,0,0,2,1,1433.006926,1,1,120.0
1,0,1,3,1,1669.23472,1,1,130.0
1,0,1,3,1,1852.464439,1,1,56.0
0,0,1,2,1,1155.115512,1,1,84.0
1,0,0,3,1,1911.483605,1,1,130.0
1,0,0,3,1,1296.023564,1,1,88.0
1,0,0,4,1,2839.833396,1,1,300.0
0,0,0,1,1,700.1647446000001,1,1,25.5
0,0,0,2,1,1075.268817,1,1,42.0
1,0,0,2,1,1362.048894,1,1,58.5
0,0,0,3,1,1057.082452,1,1,40.0
1,1,0,2,1,1163.170163,0,1,49.9
0,0,1,2,1,900.2770082999999,1,1,13.0
1,1,1,2,1,1107.769424,0,0,88.4
0,0,0,1,1,609.8938333,1,1,27.0
0,0,0,2,1,872.6327516000001,1,1,23.5
0,0,0,2,1,1250.0,1,1,65.0
0,0,0,3,1,850.0647667999999,1,1,52.5
2,1,1,1,0,282.7763496,0,0,9.9
1,1,0,2,1,1125.443685,0,1,130.0
1,1,1,3,1,940.0535107,0,0,130.0
0,0,0,3,1,1816.403521,1,1,130.0
1,0,1,2,1,1035.018113,1,1,60.0
1,0,1,3,1,1649.450183,1,1,49.5
1,0,0,3,1,1948.473696,1,1,180.0
1,0,0,2,1,1250.0,1,1,110.0
1,0,0,1,1,690.1475488,1,1,29.0
0,0,0,2,1,1272.015656,1,1,65.0
0,0,0,3,1,1500.182949,1,1,82.0
1,1,1,2,1,969.6969697,0,1,160.0
1,0,1,2,1,1125.204583,1,1,55.0
1,0,0,1,1,600.0184621000001,1,1,130.0
1,0,0,3,1,1670.269208,1,1,85.0
1,0,0,2,1,891.4336652999999,1,1,520.0
0,0,1,3,1,1508.62069,1,1,35.0
1,1,1,3,1,1840.652117,0,1,140.0
1,0,1,1,1,598.1136416,1,1,26.0
1,0,1,1,1,392.7068724,1,1,14.0
0,0,1,3,1,1390.176089,1,1,75.0
1,1,1,2,1,1240.233164,0,1,100.0
1,0,1,2,1,1084.782609,1,1,49.9
1,0,1,2,1,1141.91461,1,1,180.0
1,0,0,2,1,824.5614035,1,1,47.0
0,0,1,3,1,2637.227844,1,1,86.0
1,0,0,1,1,630.0403226,1,1,50.0
1,0,0,2,1,1102.767421,1,1,210.0
1,0,0,2,1,1050.262566,1,1,28.0
1,0,0,1,1,600.0705965,1,1,34.0
0,1,0,9,1,6000.0,0,1,240.0
1,0,0,3,1,1731.601732,1,1,120.0
1,0,0,4,1,3158.559697,1,1,150.0
0,0,0,2,1,896.4955175000001,1,1,55.0
0,0,0,1,1,690.0878294,1,1,22.0
0,0,0,3,1,1340.140396,1,1,42.0
1,0,1,2,1,706.5806208,1,1,150.0
1,0,0,3,1,1200.0,1,1,33.0
1,0,1,2,1,1080.080235,1,1,140.0
0,0,0,2,1,1300.169587,1,1,23.0
0,0,0,3,1,1500.154655,1,1,97.0
1,0,0,2,1,1186.2396199999998,1,1,260.0
1,0,1,3,1,1565.495208,1,1,49.0
0,1,0,3,1,1275.045537,0,1,70.0
1,0,0,2,1,1001.221001,1,1,41.0
0,0,0,3,1,1196.911197,1,1,21.7
1,0,0,2,1,951.0869565,1,1,42.0
0,1,1,3,1,2071.638599,0,1,310.0
0,0,0,2,1,650.026001,1,1,25.0
1,0,1,3,1,1603.849238,1,1,140.0
0,0,0,2,1,1105.083384,1,1,55.0
2,1,1,2,1,1043.275274,0,0,58.1
0,0,0,2,1,1058.076652,1,1,45.0
0,0,0,3,1,1352.045182,1,1,79.0
1,0,0,4,1,3049.853372,1,1,260.0
0,0,0,2,1,1158.748552,1,1,40.0
1,1,0,2,1,849.9787505,0,1,80.0
0,0,1,3,1,1235.330451,1,1,20.0
1,0,0,4,1,2718.8689510000004,1,1,650.0
1,0,1,1,1,720.0338839,1,1,68.0
0,0,0,2,1,984.7640282,1,1,26.5
1,0,0,2,1,800.0,1,1,350.0
2,1,0,2,1,1003.448276,0,0,29.1
2,0,0,3,1,1664.926931,1,0,31.9
0,0,0,2,1,1180.040459,1,1,70.0
1,0,0,4,1,2200.282087,1,1,78.0
1,0,1,1,1,540.0795907,1,1,28.5
1,0,1,2,1,1090.1162789999998,1,1,60.0
1,0,1,2,1,1200.229161,1,1,41.9
0,0,0,2,1,950.0609013,1,1,39.0
1,0,0,5,1,5500.146671,1,1,750.0
1,0,0,3,1,1378.091873,1,1,31.2
1,0,0,2,1,1071.393786,1,1,110.0
0,0,1,2,1,1121.076233,1,1,65.0
1,1,1,3,1,1754.499968,0,1,270.0
0,0,0,2,1,958.9566552,1,1,75.0
0,0,0,1,1,590.1044031,1,1,26.0
1,1,1,1,1,471.0113899,0,0,110.0
1,0,0,3,1,1560.574949,1,1,38.0
0,0,0,2,1,830.0252616,1,1,23.0
1,0,0,3,1,2079.002079,1,1,270.0
0,0,0,3,1,1474.480151,1,1,39.0
1,0,1,3,1,2250.08036,1,1,70.0
0,0,0,1,1,750.0,1,1,30.0
1,1,1,3,1,2005.347594,0,1,120.0
2,0,0,2,1,1062.068966,1,0,46.2
1,0,0,3,1,1622.060016,1,1,100.0
1,1,0,2,1,1349.983125,0,0,120.0
0,0,0,2,1,957.008245,1,1,65.0
0,0,0,4,1,1704.918033,1,1,130.0
1,1,1,2,1,963.3333332999998,0,1,28.9
1,0,0,2,1,1000.0,1,1,280.0
2,1,1,1,1,783.1729693,0,0,35.0
1,0,0,3,1,2453.430259,1,1,270.0
0,0,0,4,1,1700.1020059999998,1,1,200.0
0,0,0,3,1,1690.140845,1,1,78.0
1,0,0,3,1,1450.21645,1,1,67.0
1,0,0,2,1,1800.055386,1,1,65.0
1,0,0,2,1,870.213824,1,1,35.0
0,0,0,3,1,1829.407729,1,1,80.0
0,0,0,3,1,1250.0,1,1,31.0
1,0,0,3,1,1697.970025,1,1,89.5
1,1,1,2,1,1043.478261,0,1,48.0
1,0,1,3,1,2011.158687,1,1,310.0
0,0,0,1,1,754.0603248,1,1,26.0
1,0,1,3,1,1800.379027,1,1,28.5
1,0,0,3,1,1173.6252550000002,1,1,46.1
1,0,0,2,1,900.0,1,1,180.0
0,0,0,3,1,1700.0,1,1,85.0
1,1,1,2,1,1079.76785,0,1,160.0
0,0,0,3,1,1900.170164,1,1,67.0
1,0,0,3,1,1557.522124,1,1,44.0
1,1,0,2,1,810.9642365,0,1,100.0
1,0,0,3,1,1364.285714,1,1,57.3
1,0,0,3,1,1540.332388,1,1,38.0
1,0,0,2,1,1270.894136,1,1,47.9
1,1,1,2,1,866.0008082999999,0,1,150.0
0,0,0,3,1,1200.300075,1,1,32.0
0,0,0,3,1,1890.359168,1,1,50.0
0,0,0,3,1,705.1803633999999,1,1,26.0
1,0,0,2,1,1050.019091,1,1,55.0
1,1,0,3,1,1600.0,0,1,64.0
1,0,0,3,1,1525.105584,1,1,65.0
1,0,1,2,1,1250.0,1,1,250.0
0,0,0,3,1,1346.04599,1,1,48.0
0,0,0,3,1,1388.888889,1,1,35.0
1,0,0,1,1,615.0061501,1,1,40.0
1,0,0,3,1,1275.00425,1,1,450.0
0,0,0,2,1,1215.092731,1,1,57.0
0,0,0,3,1,908.8843445,1,1,40.0
0,0,0,2,1,1100.352113,1,1,25.0
1,1,1,1,1,625.0,0,0,26.9
0,0,0,2,1,1055.011304,1,1,28.0
1,0,0,3,1,1460.31746,1,1,46.0
1,0,0,2,1,714.2857142999999,1,1,100.0
1,0,0,2,1,792.0,1,1,19.8
1,0,1,2,1,666.6666667000001,1,1,180.0
1,0,0,1,1,535.0242741999999,1,1,54.0
1,0,0,2,1,1014.816318,1,1,50.0
1,0,0,3,1,1677.202942,1,1,130.0
1,0,0,2,1,1257.142857,1,1,52.8
0,0,0,3,1,1651.300399,1,1,120.0
0,0,0,1,1,640.4782237000001,1,1,7.5
1,0,0,2,1,754.1263517000001,1,1,26.5
0,0,0,2,1,899.9653858999999,1,1,26.0
1,0,0,3,1,2500.0,1,1,120.0
0,0,0,2,1,1226.277372,1,1,42.0
0,0,0,3,1,2000.0,1,1,95.0
1,0,0,3,1,1425.313569,1,1,250.0
0,0,0,2,1,1000.0,1,1,19.5
0,1,0,2,1,650.1880709,0,1,12.1
0,0,1,2,1,855.1438196,1,1,33.0
1,0,0,3,1,1394.444444,1,1,75.3
0,0,1,2,1,900.2770082999999,1,1,26.0
1,0,0,3,1,1610.017889,1,1,45.0
1,0,0,3,1,1581.395349,1,1,170.0
1,0,0,2,1,760.0228007000001,1,1,160.0
1,0,1,4,1,1625.406352,1,0,130.0
1,0,0,3,1,1563.11059,1,1,200.0
0,0,1,2,1,1069.74754,1,1,25.0
1,1,1,3,1,645.8742632999999,0,1,26.3
0,0,0,2,1,1000.0,1,1,26.0
1,0,0,2,1,980.1214798,1,1,71.0
1,0,0,2,1,800.0,1,1,140.0
0,0,0,2,1,820.9080248,1,1,49.0
1,0,0,3,1,1950.0487510000005,1,1,260.0
0,1,1,2,1,770.0101317000001,0,1,38.0
1,0,0,2,1,1090.047393,1,1,92.0
1,0,0,2,1,1026.694045,1,1,220.0
0,0,0,2,1,1200.076805,1,1,62.5
0,0,0,3,1,1618.122977,1,1,55.0
1,1,1,3,1,1320.007543,0,1,210.0
1,1,0,2,1,1245.714286,0,1,43.6
1,0,0,2,1,1000.0,1,1,75.0
1,0,0,2,1,949.9307342,1,1,48.0
0,0,0,2,1,905.2504526,1,1,30.0
1,0,0,2,1,978.2608696,1,1,45.0
0,0,0,2,1,850.0188893,1,1,45.0
1,0,0,4,1,1975.035551,1,1,1000.0
0,0,0,3,1,1080.093054,1,1,65.0
2,1,1,2,1,1387.283237,0,0,62.4
1,0,1,2,1,985.915493,1,1,23.8
1,1,1,2,1,678.119349,0,1,120.0
0,0,0,1,1,37.68069607,1,1,16.5
1,0,0,2,1,980.1252382,1,1,72.0
0,0,0,3,1,1500.0,1,1,390.0
0,0,0,2,1,1200.082764,1,1,58.0
1,0,0,3,1,1400.124456,1,1,90.0
0,0,0,2,1,1000.0,1,1,89.0
1,1,0,1,1,385.0473287,0,1,24.0
0,0,0,1,1,675.1389992000001,1,1,17.0
1,0,0,2,1,952.3809524,1,1,100.0
0,0,0,2,1,1402.810925,1,1,52.9
1,0,0,3,1,1501.952538,1,1,250.0
0,0,0,3,1,1555.209953,1,1,80.0
1,1,1,3,1,1901.769472,0,1,230.0
1,0,0,3,1,1889.106968,1,1,77.0
1,0,0,2,1,1112.055532,1,1,78.5
2,1,1,3,1,1660.114908,0,0,54.9
0,0,0,2,1,840.1084011,1,1,31.0
0,0,0,2,1,760.0116925,1,1,26.0
0,0,0,2,1,1151.953084,1,1,110.0
1,1,0,1,1,350.0102944,0,1,85.0
0,0,1,2,1,890.1476836,1,1,44.0
1,0,1,1,1,710.0181834,1,1,82.0
1,0,1,2,1,1075.011945,1,1,90.0
0,0,1,2,1,1300.0,1,1,58.5
1,0,1,1,1,600.0,1,1,66.0
1,0,0,1,1,305.0397878,1,1,23.0
1,1,0,2,1,1071.811361,0,1,190.0
0,0,0,2,1,1170.177198,1,1,35.0
1,0,0,3,1,2132.082512,1,1,400.0
1,0,1,2,1,1007.204823,1,1,68.5
1,0,0,3,1,1611.7216119999998,1,1,110.0
1,0,0,3,1,1500.0,1,1,60.0
0,0,0,3,1,630.1502666,1,1,26.0
1,0,0,3,1,1646.944004,1,1,270.0
1,1,1,2,1,731.4344721,0,0,170.0
0,0,0,3,1,1800.411523,1,1,70.0
1,0,0,3,1,1499.18633,1,1,73.7
1,0,0,2,1,850.0772798,1,1,22.0
1,0,1,3,1,1650.260567,1,1,57.0
1,1,1,3,1,1000.0,0,1,29.5
1,0,0,1,1,650.0171057,1,1,95.0
1,0,0,3,1,1445.0867050000002,1,1,110.0
1,0,0,2,1,1033.005795,1,1,41.0
1,0,0,2,1,1039.996533,1,1,240.0
0,0,0,2,1,625.0,1,1,25.0
1,1,1,2,1,47543.50305,0,0,9590.0
0,0,0,2,1,815.2173912999999,1,1,27.0
1,0,1,3,1,906.0159459,1,0,150.0
0,0,0,2,1,1206.015891,1,1,85.0
1,0,0,2,1,950.0662837,1,1,43.0
1,0,0,2,1,1110.083256,1,1,60.0
0,0,0,3,1,1300.178775,1,1,80.0
1,1,1,4,1,3246.753247,0,1,250.0
1,0,0,1,1,600.0738552,1,1,32.5
0,0,0,1,1,758.2515611,1,1,17.0
1,0,0,2,1,1240.096452,1,1,36.0
1,0,0,3,1,1300.027858,1,1,140.0
0,0,0,2,1,1100.535396,1,1,18.5
0,0,1,2,1,809.5854922,1,1,100.0
1,0,1,2,1,1060.113239,1,1,88.0
0,0,1,2,1,1112.126752,1,1,73.0
1,0,1,2,1,1188.888889,1,1,32.1
1,1,1,1,1,690.0397296,0,1,99.0
1,0,0,3,1,1377.777778,1,1,310.0
1,0,0,2,1,1194.872909,1,1,110.0
1,1,0,3,1,1874.819729,0,1,130.0
0,0,0,2,1,800.0,1,1,60.0
0,0,1,2,1,1222.034217,1,1,130.0
1,0,1,3,1,1773.529412,1,1,60.3
1,1,1,4,1,3174.603175,0,0,200.0
1,0,1,3,1,2050.306489,1,1,97.0
0,0,0,3,1,1500.272777,1,1,55.0
0,0,0,2,1,1230.0123,1,1,70.0
1,0,0,3,1,1849.894292,1,1,140.0
1,0,1,4,1,4544.716767,1,1,280.0
1,1,0,3,1,1484.431571,0,1,41.0
1,0,0,3,1,1955.05618,1,1,87.0
2,0,0,3,1,1558.872305,1,0,47.0
1,0,0,3,1,1860.465116,1,1,48.0
0,0,0,3,1,1968.048159,1,1,170.0
1,0,1,3,1,1348.016342,1,1,650.0
1,0,0,2,1,599.6863179,1,0,65.0
1,0,0,3,1,1400.180668,1,0,62.0
1,0,0,1,1,789.8894155,1,1,25.0
1,0,0,2,1,1000.0,1,1,80.0
0,0,0,2,1,1000.0,1,1,55.0
1,0,1,1,1,480.009366,1,1,82.0
1,1,1,1,1,718.8653585,0,1,37.0
0,0,0,1,1,579.0772736,1,1,30.5
0,0,0,2,1,1104.041916,1,1,59.0
1,0,1,2,1,990.0990099,1,1,40.0
1,0,1,1,1,691.1111111,1,1,31.1
1,0,0,2,1,1280.267186,1,1,46.0
0,0,0,2,1,1207.906296,1,1,33.0
1,0,1,4,1,2357.142857,1,0,330.0
0,0,0,3,1,1275.045537,1,1,70.0
0,0,0,2,1,1020.042949,1,1,57.0
1,1,0,3,1,1649.9835,0,1,150.0
1,0,0,3,1,1625.840017,1,1,150.0
1,0,0,3,1,1740.166865,1,1,73.0
0,0,0,1,1,780.141844,1,1,22.0
1,0,0,2,1,1205.121768,1,1,48.0
0,0,1,2,1,667.9190147999999,1,1,32.0
1,0,1,2,1,1314.857894,1,1,130.0
1,0,1,1,1,477.5734108,1,1,14.8
0,1,1,2,1,708.5561497,0,1,21.2
1,1,0,3,1,1509.677419,0,1,46.8
1,0,0,3,1,1488.095238,1,1,120.0
0,0,0,3,1,1500.214316,1,1,70.0
1,0,0,3,1,1748.863239,1,1,150.0
0,0,0,3,1,1870.07874,1,1,95.0
0,1,0,3,1,1405.025669,0,1,52.0
0,0,0,2,1,1000.0,1,1,38.0
1,0,0,4,1,4000.0,1,1,1400.0
1,0,0,2,1,1176.75901,1,1,48.0
0,1,1,3,1,2428.571429,0,1,170.0
0,0,0,3,1,1694.915254,1,1,110.0
1,0,0,2,1,1180.124224,1,1,57.0
0,0,0,1,1,447.295423,1,1,12.9
1,0,0,2,1,1078.008624,1,1,110.0
1,0,0,2,1,620.0676437000001,1,1,16.5
1,0,0,3,1,1444.043321,1,1,100.0
1,1,1,2,1,1176.93213,0,1,180.0
1,0,0,3,1,1350.078493,1,1,43.0
1,0,0,1,1,595.0391121,1,1,89.0
1,1,0,3,1,823.6842105000001,0,1,31.3
0,0,0,3,1,1962.708538,1,1,60.0
1,0,0,3,1,1400.329489,1,1,34.0
0,0,0,2,1,1614.391144,1,1,35.0
1,0,1,3,1,1329.626496,1,1,110.0
1,0,0,3,1,1586.629998,1,1,150.0
1,0,0,1,1,680.0,1,1,51.0
1,1,0,3,1,2012.072435,0,1,180.0
0,0,0,2,1,1330.304997,1,1,41.0
2,1,1,3,1,876.3432723,0,0,57.9
0,0,0,3,1,1460.12046,1,1,80.0
0,0,0,3,1,1800.411523,1,1,70.0
1,1,1,3,1,1388.406803,0,1,120.0
1,0,0,2,1,925.0123335,1,1,75.0
1,0,0,1,1,650.1011268,1,1,22.5
0,0,0,2,1,960.0614439,1,1,75.0
1,0,0,2,1,1000.0,1,1,64.0
1,0,0,2,1,1028.066207,1,1,100.0
0,0,0,2,1,916.1237785,1,1,45.0
1,0,0,4,1,2818.7919460000003,1,0,210.0
0,0,0,2,1,1300.264869,1,1,54.0
1,0,0,2,1,900.0276932,1,1,130.0
1,0,0,3,1,1500.150015,1,1,100.0
1,0,1,4,1,2748.385324,1,1,200.0
1,0,0,2,1,1135.169224,1,1,54.0
0,0,0,2,1,5407.493240999999,1,1,140.0
1,0,0,2,1,907.6606559,1,1,150.0
0,0,1,2,1,1071.428571,1,1,19.5
0,0,0,2,1,1095.181203,1,1,55.0
1,0,0,3,1,2064.338552,1,1,120.0
1,0,0,2,1,1150.0261369999998,1,1,44.0
1,0,0,4,1,934.7919456,1,1,370.0
1,0,0,2,1,1062.910474,1,1,61.5
1,0,1,2,1,1343.1706390000002,1,1,71.0
1,0,1,4,1,2350.42735,1,1,99.0
0,0,0,3,1,1750.2917149999998,1,1,90.0
1,1,1,2,1,1070.137383,0,1,29.6
0,0,0,1,1,649.6881497,1,1,12.5
0,0,0,2,1,919.8423127,1,1,35.0
1,0,0,4,1,2500.0,1,1,850.0
0,0,0,3,1,1149.718958,1,1,45.0
1,0,1,3,1,2235.213205,1,1,130.0
0,0,0,2,1,1079.429735,1,1,26.5
1,0,1,2,1,1095.0,1,0,65.7
0,0,0,2,1,959.7806216,1,1,31.5
1,0,0,4,1,3265.795788,1,0,490.0
1,1,1,1,1,716.0268129,0,1,94.0
1,0,1,3,1,1472.166331,1,1,43.9
1,0,0,2,1,1074.58604,1,1,220.0
0,0,0,2,1,1343.201754,1,1,49.0
0,0,0,2,1,931.01989,1,1,22.0
1,0,0,2,1,1125.028996,1,1,97.0
1,0,1,2,1,1430.064353,1,1,260.0
1,0,0,3,1,1217.603285,1,1,94.9
1,0,1,2,1,1216.037597,1,1,82.8
1,0,0,3,1,1349.527665,1,1,30.0
0,0,1,2,1,1373.880827,1,1,89.0
0,0,0,3,1,1850.481125,1,1,50.0
0,0,0,3,1,1684.670782,1,1,65.5
1,0,0,3,1,1043.364852,1,1,160.0
0,0,0,2,1,800.0,1,1,40.0
1,0,1,3,1,1725.3774260000002,1,1,48.0
0,0,0,3,1,1100.110011,1,1,40.0
1,0,0,3,1,1860.032551,1,1,160.0
1,0,1,2,1,963.2495164,1,1,24.9
1,0,0,3,1,1666.042681,1,1,89.0
0,0,0,2,1,1179.245283,1,1,55.0
1,0,0,2,1,1138.495093,1,1,52.2
1,1,1,2,1,600.0,0,1,54.0
1,0,0,2,1,1000.0,1,1,120.0
0,0,0,2,1,1041.214751,1,1,48.0
1,0,0,4,1,3000.0,1,1,2250.0
0,0,0,2,1,1165.113182,1,1,35.0
0,0,0,2,1,1200.0,1,1,45.0
1,0,0,3,1,1982.553529,1,1,150.0
0,0,0,2,1,1200.0,1,1,45.0
1,0,0,3,1,1850.13876,1,1,100.0
1,1,1,2,1,973.8933031,0,1,42.9
1,0,0,3,1,1040.9437890000002,1,1,60.0
0,1,1,3,1,1689.5969100000002,0,1,140.0
0,0,0,3,1,1536.21068,1,1,63.0
1,0,0,3,1,1562.907007,1,1,120.0
0,0,0,3,1,3520.261973,1,1,430.0
1,0,0,3,1,1082.055906,1,1,60.0
